collection_id,dataset_id,development_stage,disease,organism,raw_data_location,cell_type
283d65eb-dd53-496d-adb7-7570c7caa443,1185a7d3-a9c1-4280-9ba5-d61895b15cac,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,0ee5ae70-c3f5-473f-bd1c-287f4690ffc5,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,095940cb-7422-4510-96e2-cbafd961eb88,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,090da8ea-46e8-40df-bffc-1f78e1538d27,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,07b1d7c8-5c2e-42f7-9246-26f746cd6013,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,04a23820-ffa8-4be5-9f65-64db15631d1e,29-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,04a23820-ffa8-4be5-9f65-64db15631d1e,42-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,04a23820-ffa8-4be5-9f65-64db15631d1e,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,04a23820-ffa8-4be5-9f65-64db15631d1e,60-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,03d38670-1444-4001-bc53-9936e61d9b20,42-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,29-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,42-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,60-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,neuron
2d2e2acd-dade-489f-a2da-6c11aa654028,703f00e6-b996-48e5-bc34-00c41b9876f4,22nd week post-fertilization human stage,normal,Homo sapiens,raw.X,neuron
2d2e2acd-dade-489f-a2da-6c11aa654028,703f00e6-b996-48e5-bc34-00c41b9876f4,9th week post-fertilization human stage,normal,Homo sapiens,raw.X,neuron
2d2e2acd-dade-489f-a2da-6c11aa654028,703f00e6-b996-48e5-bc34-00c41b9876f4,Carnegie stage 16,normal,Homo sapiens,raw.X,neuron
2d2e2acd-dade-489f-a2da-6c11aa654028,703f00e6-b996-48e5-bc34-00c41b9876f4,Carnegie stage 19,normal,Homo sapiens,raw.X,neuron
2d2e2acd-dade-489f-a2da-6c11aa654028,3dc61ca1-ce40-46b6-8337-f27260fd9a03,Carnegie stage 19,normal,Homo sapiens,raw.X,neuron
31937775-0602-4e52-a799-b6acdd2bac2e,e9a7ead8-c994-4178-b4e4-db951f1bd31a,4 weeks,normal,Mus musculus,raw.X,inhibitory interneuron
31937775-0602-4e52-a799-b6acdd2bac2e,e9a7ead8-c994-4178-b4e4-db951f1bd31a,4 weeks,normal,Mus musculus,raw.X,medium spiny neuron
31937775-0602-4e52-a799-b6acdd2bac2e,e9a7ead8-c994-4178-b4e4-db951f1bd31a,4 weeks,normal,Mus musculus,raw.X,neuron
31937775-0602-4e52-a799-b6acdd2bac2e,cb34cb2d-aee2-4272-86ed-f8e1af870e52,4 weeks,normal,Mus musculus,raw.X,inhibitory interneuron
31937775-0602-4e52-a799-b6acdd2bac2e,cb34cb2d-aee2-4272-86ed-f8e1af870e52,4 weeks,normal,Mus musculus,raw.X,medium spiny neuron
31937775-0602-4e52-a799-b6acdd2bac2e,cb34cb2d-aee2-4272-86ed-f8e1af870e52,4 weeks,normal,Mus musculus,raw.X,neuron
31937775-0602-4e52-a799-b6acdd2bac2e,c20f1b97-0d47-4192-af0a-1e012621f8d9,4 weeks,normal,Mus musculus,raw.X,inhibitory interneuron
31937775-0602-4e52-a799-b6acdd2bac2e,c20f1b97-0d47-4192-af0a-1e012621f8d9,4 weeks,normal,Mus musculus,raw.X,medium spiny neuron
31937775-0602-4e52-a799-b6acdd2bac2e,c20f1b97-0d47-4192-af0a-1e012621f8d9,4 weeks,normal,Mus musculus,raw.X,neuron
31937775-0602-4e52-a799-b6acdd2bac2e,3bbb6cf9-72b9-41be-b568-656de6eb18b5,4 weeks,normal,Mus musculus,raw.X,inhibitory interneuron
31937775-0602-4e52-a799-b6acdd2bac2e,3bbb6cf9-72b9-41be-b568-656de6eb18b5,4 weeks,normal,Mus musculus,raw.X,medium spiny neuron
31937775-0602-4e52-a799-b6acdd2bac2e,3bbb6cf9-72b9-41be-b568-656de6eb18b5,4 weeks,normal,Mus musculus,raw.X,neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,f71f046d-ea2d-4470-ac38-572cbb06ee12,Theiler stage 26,normal,Mus musculus,raw.X,GABAergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,f71f046d-ea2d-4470-ac38-572cbb06ee12,Theiler stage 26,normal,Mus musculus,raw.X,glutamatergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,a14a995b-2f1d-40df-8f61-ab2754cac630,Theiler stage 26,normal,Mus musculus,raw.X,GABAergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,a14a995b-2f1d-40df-8f61-ab2754cac630,Theiler stage 26,normal,Mus musculus,raw.X,glutamatergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,8d8411b2-eb8c-4d8b-9cf1-c605de44d1e6,Theiler stage 22,normal,Mus musculus,raw.X,GABAergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,8d8411b2-eb8c-4d8b-9cf1-c605de44d1e6,Theiler stage 22,normal,Mus musculus,raw.X,glutamatergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,899e2906-cdb1-4dcc-8dd8-3e3fead6c910,Theiler stage 20,normal,Mus musculus,raw.X,GABAergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,899e2906-cdb1-4dcc-8dd8-3e3fead6c910,Theiler stage 20,normal,Mus musculus,raw.X,glutamatergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,79a2344d-eddd-45b1-b376-39eddfab1899,Theiler stage 20,normal,Mus musculus,raw.X,GABAergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,79a2344d-eddd-45b1-b376-39eddfab1899,Theiler stage 26,normal,Mus musculus,raw.X,glutamatergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,79a2344d-eddd-45b1-b376-39eddfab1899,Theiler stage 26,normal,Mus musculus,raw.X,neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,76b604f3-bb29-4db7-be2b-6500dc5fbdb7,Theiler stage 24,normal,Mus musculus,raw.X,GABAergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,76b604f3-bb29-4db7-be2b-6500dc5fbdb7,Theiler stage 24,normal,Mus musculus,raw.X,glutamatergic neuron
d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,6de332e1-465e-4243-9412-6fdc7497e99d,Theiler stage 20,normal,Mus musculus,raw.X,GABAergic neuron
a3c37598-b8e8-47db-92a9-eb91a77c9529,3a15ab1c-c36c-4842-9a3e-47e6ffd0ba6f,early adult stage,normal,Mus musculus,raw.X,GABAergic neuron
a3c37598-b8e8-47db-92a9-eb91a77c9529,3a15ab1c-c36c-4842-9a3e-47e6ffd0ba6f,early adult stage,normal,Mus musculus,raw.X,glutamatergic neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,57-year-old human stage,Alzheimer disease,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,61-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,62-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,66-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,67-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,68-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,71-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,72-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,73-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,79-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,80 year-old and over human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,81-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,87-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,9813a1d4-d107-459e-9b2e-7687be935f69,89-year-old human stage,normal,Homo sapiens,raw.X,inhibitory interneuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,57-year-old human stage,Alzheimer disease,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,61-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,62-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,66-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,67-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,68-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,71-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,72-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,73-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,79-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,80 year-old and over human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,81-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,87-year-old human stage,normal,Homo sapiens,raw.X,neuron
b953c942-f5d8-434f-9da7-e726ba7c1481,85c60876-7f35-40c5-a256-7808d84c6ba5,89-year-old human stage,normal,Homo sapiens,raw.X,neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,f9a73f33-3259-4af0-b95d-528ef4e0f2ee,prime adult stage,normal,Callithrix jacchus,raw.X,GABAergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,ea6a3d4d-f024-4eb9-8b01-d50686a59fd2,prime adult stage,normal,Callithrix jacchus,raw.X,neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,e2bb2df5-9d1d-47fc-8cbb-0bcd4030ded1,late adult stage,normal,Callithrix jacchus,raw.X,GABAergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,e2bb2df5-9d1d-47fc-8cbb-0bcd4030ded1,prime adult stage,normal,Callithrix jacchus,raw.X,GABAergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,c072982f-de5b-411c-a91c-c00b195c18d8,late adult stage,normal,Callithrix jacchus,raw.X,glutamatergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,c072982f-de5b-411c-a91c-c00b195c18d8,prime adult stage,normal,Callithrix jacchus,raw.X,glutamatergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,bb5f4b01-a8ea-47da-a6c7-3e71934d0f8e,prime adult stage,normal,Callithrix jacchus,raw.X,glutamatergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,5936d5c6-faba-46e8-93eb-c5d67d534612,prime adult stage,normal,Callithrix jacchus,raw.X,neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,44f66b22-fc58-4a58-a4ac-18f49012960f,prime adult stage,normal,Callithrix jacchus,raw.X,medium spiny neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,31b985c0-db79-49db-aad0-376f38e5386d,prime adult stage,normal,Callithrix jacchus,raw.X,GABAergic interneuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,22c5f395-17c2-40f5-972d-d4ff5e69f9be,late adult stage,normal,Callithrix jacchus,raw.X,glutamatergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,22c5f395-17c2-40f5-972d-d4ff5e69f9be,prime adult stage,normal,Callithrix jacchus,raw.X,glutamatergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,21064c09-d425-4e98-b1d2-11e0db474eb0,late adult stage,normal,Callithrix jacchus,raw.X,GABAergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,21064c09-d425-4e98-b1d2-11e0db474eb0,prime adult stage,normal,Callithrix jacchus,raw.X,GABAergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,19c78a83-561e-4a3f-bc9a-dab8ca018520,prime adult stage,normal,Callithrix jacchus,raw.X,GABAergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,0ac1f64e-60d0-4b0c-9db2-7d23e7eea57e,prime adult stage,normal,Callithrix jacchus,raw.X,glutamatergic neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,0a362585-541a-4227-9e46-c43e03ca4b57,late adult stage,normal,Callithrix jacchus,raw.X,neuron
0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,0a362585-541a-4227-9e46-c43e03ca4b57,prime adult stage,normal,Callithrix jacchus,raw.X,neuron
1a486c4c-c115-4721-8c9f-f9f096e10857,856c1b98-5727-49da-bf0f-151bdb8cb056,86-year-old human stage,normal,Homo sapiens,X,retinal bipolar neuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,36-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,50-year-old human stage,normal,Macaca mulatta,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,64-year-old human stage,normal,Pan troglodytes,raw.X,L5/6 near-projecting glutamatergic neuron of the primary motor cortex
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,L6 corticothalamic-projecting glutamatergic cortical neuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,L6b glutamatergic cortical neuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,chandelier pvalb GABAergic cortical interneuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,inhibitory interneuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,lamp5 GABAergic cortical interneuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,pvalb GABAergic cortical interneuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,sst GABAergic cortical interneuron
e1fa9900-3fc9-4b57-9dce-c95724c88716,3c361813-5d5e-4868-bfe5-e7591e7b5381,prime adult stage,normal,Pan troglodytes,raw.X,vip GABAergic cortical interneuron
8191c283-0816-424b-9b61-c3e1d6258a77,fcfd30bb-8367-490f-b5e0-7dcb69ea83f4,66-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,f7cd2a61-2bdc-41c0-a845-32f66a62c2b6,58-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,f15e263b-6544-46cb-a46e-e33ab7ce8347,61-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,eaf8f9a3-52fd-46c9-a05d-92a52451a42c,38-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,bc86f972-c8d0-4ef1-b296-9f6dead700aa,57-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,9eb5e239-740e-408b-a494-bfcf2fe8d05b,52-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,9849b046-445b-4460-a6d5-ce247c911a42,74-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,91d3b939-744f-45d3-b782-79196ed93612,44-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,87789c9c-c10d-47c8-ab63-5125a8e70216,60-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,7f7d11a9-aa45-4b02-a263-35d88e4dcdd4,44-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,72a69193-d84a-42f6-98a3-d7ef0ec0c381,51-year-old human stage,normal,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,66dc396c-7d51-4ad0-b1a5-abd0d59d3d67,44-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,6476d8b6-1ad0-47b3-b243-846a08007311,52-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,4fd2ee79-ab3a-4827-a773-1b7dcd099307,55-year-old human stage,normal,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,4c367cfb-fd4c-4505-bac9-5456f4fb3a44,57-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,49a896ee-ac93-480a-8b58-19afa747d6b9,66-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,32513e13-8f4a-4418-b4d5-faac85fa430d,52-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,2257d8b0-7385-48b8-8dca-c5772592c5ea,44-year-old human stage,normal,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,1f2630df-fa28-4ebc-9e91-b870c93fc68a,63-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,1c739a3e-c3f5-49d5-98e0-73975e751201,57-year-old human stage,normal,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,1c50055f-6add-4035-b592-9e52a729663e,40-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,1a0aec1a-e465-4bea-aaba-a6d58d0ba2c1,47-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,1017c6ce-80a5-492e-a82e-54b34a3c9f0b,64-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,0fe5eed4-bcbc-4c00-a388-00bc1455a9b7,43-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
8191c283-0816-424b-9b61-c3e1d6258a77,05d4a216-5384-4724-bd2a-2ea38f02e7cc,57-year-old human stage,myocardial infarction,Homo sapiens,raw.X,neuronal receptor cell
7651ac1a-f947-463a-9223-a9e408a41989,3f32121d-126b-4e8d-9f69-d86502d2a1b1,newborn human stage,normal,Homo sapiens,raw.X,neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,42-year-old human stage,normal,Homo sapiens,X,central nervous system neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,cerebellar neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,chandelier pvalb GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,direct pathway medium spiny neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,indirect pathway medium spiny neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,lamp5 GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,pvalb GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,sncg GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,sst GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,thalamic excitatory neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,f0939ae1-0877-42b2-bc0e-3249a42c2c0f,58-year-old human stage,normal,Homo sapiens,X,vip GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,29-year-old human stage,normal,Homo sapiens,X,central nervous system neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,42-year-old human stage,normal,Homo sapiens,X,chandelier pvalb GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,58-year-old human stage,normal,Homo sapiens,X,direct pathway medium spiny neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,58-year-old human stage,normal,Homo sapiens,X,indirect pathway medium spiny neuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,58-year-old human stage,normal,Homo sapiens,X,lamp5 GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,58-year-old human stage,normal,Homo sapiens,X,pvalb GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,58-year-old human stage,normal,Homo sapiens,X,sncg GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,58-year-old human stage,normal,Homo sapiens,X,sst GABAergic cortical interneuron
fdebfda9-bb9a-4b4b-97e5-651097ea07b0,a12d95f7-480f-4c8a-bf24-302175b27bc4,58-year-old human stage,normal,Homo sapiens,X,vip GABAergic cortical interneuron
