collection_id,dataset_id,dataset_version_id,development_stage,disease,organism,raw_data_location,cell_type
8e880741-bf9a-4c8e-9227-934204631d2a,eb602a88-fff3-488f-995d-3b0d967593b3,2cfebe49-2ed0-47c3-88b7-37d6a71f73e9,6 month-old stage,normal,Mus musculus,X,kidney proximal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,eb602a88-fff3-488f-995d-3b0d967593b3,2cfebe49-2ed0-47c3-88b7-37d6a71f73e9,6 month-old stage,normal,Mus musculus,X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,eb602a88-fff3-488f-995d-3b0d967593b3,2cfebe49-2ed0-47c3-88b7-37d6a71f73e9,6 month-old stage,normal,Mus musculus,X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,eb602a88-fff3-488f-995d-3b0d967593b3,2cfebe49-2ed0-47c3-88b7-37d6a71f73e9,6 month-old stage,normal,Mus musculus,X,mesangial cell
8e880741-bf9a-4c8e-9227-934204631d2a,eb602a88-fff3-488f-995d-3b0d967593b3,2cfebe49-2ed0-47c3-88b7-37d6a71f73e9,6 month-old stage,normal,Mus musculus,X,podocyte
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,kidney proximal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,mesangial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6e6aec8-c3e4-4e66-8301-e9325528f683,9c3fbfa5-9220-4ea3-acdd-4d7903975efc,6 month-old stage,normal,Mus musculus,X,podocyte
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,50-year-old human stage,normal,Homo sapiens,raw.X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,53-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,54-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,56-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,62-year-old human stage,normal,Homo sapiens,raw.X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,64-year-old human stage,normal,Homo sapiens,raw.X,kidney granular cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,65-year-old human stage,normal,Homo sapiens,raw.X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,72-year-old human stage,normal,Homo sapiens,raw.X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,72-year-old human stage,normal,Homo sapiens,raw.X,kidney proximal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,72-year-old human stage,normal,Homo sapiens,raw.X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,72-year-old human stage,normal,Homo sapiens,raw.X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,72-year-old human stage,normal,Homo sapiens,raw.X,macula densa epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,72-year-old human stage,normal,Homo sapiens,raw.X,mesangial cell
8e880741-bf9a-4c8e-9227-934204631d2a,e6722845-9377-4b34-80a2-7921921e1396,89cf8c53-73d2-4af9-897f-2fb031287142,72-year-old human stage,normal,Homo sapiens,raw.X,podocyte
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,df4f1358-4a19-44f5-b136-bc7274c29789,a8ac1b93-fb3e-4956-8ba1-1679e381b2fc,54-year-old human stage,normal,Homo sapiens,raw.X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,kidney granular cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,kidney proximal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,mesangial cell
8e880741-bf9a-4c8e-9227-934204631d2a,df4c4fdc-756a-4147-a6a0-9c101f62eced,74e994b9-3639-4fd1-930f-3a9794a99ef7,6 month-old stage,normal,Mus musculus,X,podocyte
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,kidney granular cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,kidney proximal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,macula densa epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,mesangial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dee80608-7232-4fd2-8617-dda43bdf6b13,70a26408-2791-4536-b936-8b64e21d8801,13 weeks,normal,Mus musculus,X,podocyte
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,kidney granular cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,kidney proximal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,macula densa epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,mesangial cell
8e880741-bf9a-4c8e-9227-934204631d2a,deb385b8-8030-42a4-af1f-aa28932c7344,d688512a-90b6-4fe1-9658-369e946001ae,50-year-old human stage,normal,Homo sapiens,raw.X,podocyte
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,kidney proximal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,mesangial cell
8e880741-bf9a-4c8e-9227-934204631d2a,dd49aae6-274c-4d8b-9bf6-025627fdf39e,95c9e7bd-8799-4a43-8f6b-43059cdf358b,62-year-old human stage,normal,Homo sapiens,raw.X,podocyte
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,d98ea49e-b70d-4434-b850-bbe217c9b66e,d6df4c16-543f-45ea-9333-3602224c7dbd,62-year-old human stage,normal,Homo sapiens,raw.X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,kidney collecting duct principal cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,kidney distal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,kidney interstitial fibroblast
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,kidney loop of Henle thick ascending limb epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,kidney proximal convoluted tubule epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,leukocyte
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,macrophage
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,macula densa epithelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,mesangial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d4f003d4-1e87-4301-84e6-8e01a69aa426,ef51660c-46a1-4019-ba52-1090173756b6,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,podocyte
8e880741-bf9a-4c8e-9227-934204631d2a,d18c575e-c435-43f5-b99b-b6936341c83d,e97b3ea3-01ee-4e05-bdee-b65b2c8fa53f,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,blood vessel smooth muscle cell
8e880741-bf9a-4c8e-9227-934204631d2a,d18c575e-c435-43f5-b99b-b6936341c83d,e97b3ea3-01ee-4e05-bdee-b65b2c8fa53f,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,endothelial cell
8e880741-bf9a-4c8e-9227-934204631d2a,d18c575e-c435-43f5-b99b-b6936341c83d,e97b3ea3-01ee-4e05-bdee-b65b2c8fa53f,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,kidney collecting duct intercalated cell
8e880741-bf9a-4c8e-9227-934204631d2a,d18c575e-c435-43f5-b99b-b6936341c83d,e97b3ea3-01ee-4e05-bdee-b65b2c8fa53f,6 month-old stage,autosomal dominant polycystic kidney disease,Mus musculus,X,kidney collecting duct principal cell
